,ts,id,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8
6926,2023-02-24T00:25:54.630000,7463838423,464.81,182.07,77.88,104.55,530.73,913.9,831.42,821.32
6927,2023-02-24T00:25:54.635000,7463838424,466.75,184.54,80.82,106.36,532.23,917.39,833.95,822.9
6928,2023-02-24T00:25:54.640000,7463838425,469.74,186.95,82.47,108.29,535.19,921.75,839.22,824.83
6929,2023-02-24T00:25:54.645000,7463838426,468.85,184.07,80.78,105.78,533.45,918.14,835.12,822.86
6930,2023-02-24T00:25:54.650000,7463838427,466.14,182.58,79.86,105,530.39,915.82,831.65,822.56
6931,2023-02-24T00:25:54.655000,7463838428,467.18,184.82,81.58,106.8,533.79,918.44,835.11,823.52
6932,2023-02-24T00:25:54.660000,7463838429,467.74,185.71,81.21,106.21,534.16,920,837.12,823.12
6933,2023-02-24T00:25:54.665000,7463838430,466.34,184.29,80.37,105.83,532.62,918.05,833.95,822.13
6934,2023-02-24T00:25:54.670000,7463838431,466.06,184.75,80.69,106.49,532.78,917,833.11,822.67
6935,2023-02-24T00:25:54.675000,7463838432,468.17,185.75,82.33,107.06,534.96,919.9,835.19,823.77
6936,2023-02-24T00:25:54.680000,7463838433,467.09,184.25,79.82,105.12,533.43,917.38,833.93,821.96
6937,2023-02-24T00:25:54.685000,7463838434,467.53,184.55,81.07,105.3,532.23,917.23,833.08,822.64
6938,2023-02-24T00:25:54.690000,7463838435,468.49,184.98,82.24,107.08,534.08,918.48,834.11,823.6
6939,2023-02-24T00:25:54.695000,7463838436,468.12,185.64,81.67,106.99,534.84,919.89,835.53,823.54
6940,2023-02-24T00:25:54.700000,7463838437,465.1,183.44,78.85,103.9,532.22,916.59,832.7,820.89
6941,2023-02-24T00:25:54.705000,7463838438,466.15,184.01,79.77,105.56,532.77,917.62,833.73,822.09
6942,2023-02-24T00:25:54.710000,7463838439,469.19,185.82,82.41,108.21,534.72,920.32,836.02,824.88
6943,2023-02-24T00:25:54.715000,7463838440,468.86,185.47,81.75,107.36,534.96,920.13,836.05,823.94
6944,2023-02-24T00:25:54.720000,7463838441,465.8,182.16,77.86,103.88,531,915.71,832.01,820.85
6945,2023-02-24T00:25:54.725000,7463838442,467.65,183.81,79.85,105.93,532.98,917.21,833.83,822.53
6946,2023-02-24T00:25:54.730000,7463838443,469.27,186.1,82.5,108.67,535.94,920.27,837.14,825.15
6947,2023-02-24T00:25:54.735000,7463838444,468.02,184.96,80.85,107.2,534.55,919.21,836.56,823.68
6948,2023-02-24T00:25:54.740000,7463838445,465.93,181.78,77.58,103.78,531.26,915.33,832.21,821.33
6949,2023-02-24T00:25:54.745000,7463838446,468.08,183.56,80,106.49,533.7,918.29,835.01,823.11
6950,2023-02-24T00:25:54.750000,7463838447,469.63,186.4,83.3,108.77,535.6,920.82,837.71,825.78
6951,2023-02-24T00:25:54.755000,7463838448,467.46,184.5,81.05,106.62,533.26,919.41,835.96,823.87
6952,2023-02-24T00:25:54.760000,7463838449,465.62,182.11,78.08,103.59,530.68,915.44,832.27,821.74
6953,2023-02-24T00:25:54.765000,7463838450,468.04,183.62,80.85,106.32,533.81,918.45,835.34,824.09
6954,2023-02-24T00:25:54.770000,7463838451,470.23,185.93,82.89,109,535.64,919.68,838.39,826.44
6955,2023-02-24T00:25:54.775000,7463838452,468.16,184.2,81.01,107.09,533.99,918.8,836.58,824.57
6956,2023-02-24T00:25:54.780000,7463838453,466.83,181.68,78.9,104.96,531.71,916.2,833.5,822.51
6957,2023-02-24T00:25:54.785000,7463838454,468.64,183.56,80.68,106.47,533.53,917.75,835.77,823.67
6958,2023-02-24T00:25:54.790000,7463838455,470.44,185.13,82.85,108.36,535.39,920.71,838.32,825.74
6959,2023-02-24T00:25:54.795000,7463838456,469.48,183.69,80.88,106.31,532.84,918.71,835.23,824.26
6960,2023-02-24T00:25:54.800000,7463838457,467.34,182.12,79.8,104.43,531.38,916.37,833.61,822.89
6961,2023-02-24T00:25:54.805000,7463838458,468.52,182.92,81.11,105.84,533.72,918.27,836.34,824.34
6962,2023-02-24T00:25:54.810000,7463838459,469.44,184.49,82.51,108.14,535.06,919.79,837.87,825.31
6963,2023-02-24T00:25:54.815000,7463838460,467.99,183.98,80.6,106.21,533.28,917.85,835.83,824.3
6964,2023-02-24T00:25:54.820000,7463838461,467.28,182.44,79.81,105.3,532.58,916.65,833.42,823.09
6965,2023-02-24T00:25:54.825000,7463838462,468.51,183.63,80.95,106.49,534.09,918.48,835.76,823.67
6966,2023-02-24T00:25:54.830000,7463838463,469.91,185.29,82.57,107.81,535.49,919.57,837.57,825.09
6967,2023-02-24T00:25:54.835000,7463838464,468.52,184.24,81.31,106.24,533.27,918.16,834.54,823.57
6968,2023-02-24T00:25:54.840000,7463838465,467.85,182.73,80.34,105.24,532.21,917.21,833.85,822.56
6969,2023-02-24T00:25:54.845000,7463838466,467.41,183.97,81.04,106.39,533.19,918.22,834.89,822.87
6970,2023-02-24T00:25:54.850000,7463838467,468.76,185.29,81.99,108.12,535.37,920.13,836.24,823.43
6971,2023-02-24T00:25:54.855000,7463838468,468.14,184.83,81.57,106.28,533.38,918.15,834.07,822.44
6972,2023-02-24T00:25:54.860000,7463838469,468.37,184.4,80.78,105.69,533.56,916.82,833.17,821.92
6973,2023-02-24T00:25:54.865000,7463838470,468.17,184.06,81.48,105.79,532.84,917.24,833.71,821.74
6974,2023-02-24T00:25:54.870000,7463838471,468.71,184.36,81.81,106.75,533.82,917.86,834.37,822.04
6975,2023-02-24T00:25:54.875000,7463838472,468.36,184.07,80.61,105.7,532.99,917.37,833.35,822.49
6976,2023-02-24T00:25:54.880000,7463838473,468.01,185.21,81.19,105.97,532.96,918.63,834.79,822.83
6977,2023-02-24T00:25:54.885000,7463838474,467.92,184.37,81.35,107.02,532.72,918.42,834.51,822.87
6978,2023-02-24T00:25:54.890000,7463838475,467.92,184.53,81.18,106.34,532.32,917.64,834.18,822.09
6979,2023-02-24T00:25:54.895000,7463838476,466.51,183.41,80.52,105.78,531.84,915.47,832.93,821.72
6980,2023-02-24T00:25:54.900000,7463838477,469.61,185.13,81.73,107.05,534.52,918.26,834.92,823.21
6981,2023-02-24T00:25:54.905000,7463838478,468.7,184.94,81.13,106.79,533.47,917.67,834.64,822.5
6982,2023-02-24T00:25:54.910000,7463838479,467.54,183.12,80.28,105.97,532.31,915.75,833.08,821.66
6983,2023-02-24T00:25:54.915000,7463838480,466.41,182.52,79.23,104.7,531.41,916.02,831.25,821.65
6984,2023-02-24T00:25:54.920000,7463838481,468.75,184.7,80.98,107.09,534.46,919.62,834.97,821.94
6985,2023-02-24T00:25:54.925000,7463838482,468.6,185.16,81.64,107.29,535.11,919.07,835.39,822.27
6986,2023-02-24T00:25:54.930000,7463838483,467.03,183.24,79.59,105.96,532.87,916.6,832.56,821.15
6987,2023-02-24T00:25:54.935000,7463838484,466.21,182.01,79.66,104.63,532.07,915.26,832.39,821.04
6988,2023-02-24T00:25:54.940000,7463838485,468.72,184.86,81.05,105.96,535.54,918.18,834.97,823.07
6989,2023-02-24T00:25:54.945000,7463838486,469.29,185.99,81.79,107.06,535.69,919.8,835.71,823.69
6990,2023-02-24T00:25:54.950000,7463838487,466.77,184.16,80.32,105.45,531.68,916.74,832.31,822.09
6991,2023-02-24T00:25:54.955000,7463838488,465.86,183.27,80.3,104.94,531.55,917.15,831.97,821.81
6992,2023-02-24T00:25:54.960000,7463838489,467.86,185.31,80.97,106.68,534,919.7,834.94,822.13
6993,2023-02-24T00:25:54.965000,7463838490,468.23,185.46,81.45,106.61,535,919.21,834.34,821.88
6994,2023-02-24T00:25:54.970000,7463838491,466.91,184.18,80.57,105.52,534.33,915.38,831.72,821.08
6995,2023-02-24T00:25:54.975000,7463838492,466.97,183.61,80.88,105.33,533.86,915.38,832.1,821.01
6996,2023-02-24T00:25:54.980000,7463838493,468.04,183.68,79.87,105.32,533.07,915.8,832.7,821.14
6997,2023-02-24T00:25:54.985000,7463838494,468.04,184.84,81,106.07,533.18,918.33,833.61,822.08
6998,2023-02-24T00:25:54.990000,7463838495,468.13,184.61,80.85,105.53,531.88,918.56,833.41,822.94
6999,2023-02-24T00:25:54.995000,7463838496,467.91,184.97,81.17,106.26,532.72,919.18,833.74,822.53
7000,2023-02-24T00:25:55,7463838497,465.46,182.21,78.85,103.93,530.85,915.24,830.66,819.47
7001,2023-02-24T00:25:55.005000,7463838498,467.87,183.3,80.49,105.58,532.98,916.38,832.45,820.72
7002,2023-02-24T00:25:55.010000,7463838499,468.99,185.81,82.26,106.93,536.05,916.88,833.79,822.2
7003,2023-02-24T00:25:55.015000,7463838500,469.23,186.21,82.52,107.8,536.13,918.07,834.59,822.95
7004,2023-02-24T00:25:55.020000,7463838501,465.46,182.11,78.3,102.87,530.4,913.56,829.07,818.96
7005,2023-02-24T00:25:55.025000,7463838502,466.63,183.42,79.5,104.85,531.44,916.67,831.9,820.14
7006,2023-02-24T00:25:55.030000,7463838503,469.29,186.2,82.93,108.5,534.83,921.91,835.59,823
7007,2023-02-24T00:25:55.035000,7463838504,469.53,186.07,83.08,108.05,534.97,921.45,836.08,822.98
7008,2023-02-24T00:25:55.040000,7463838505,464.11,180.77,77.5,102.55,529.65,912.48,828.18,817.9
7009,2023-02-24T00:25:55.045000,7463838506,466.43,182.96,79.5,104.2,533.07,913.94,830.64,820.57
7010,2023-02-24T00:25:55.050000,7463838507,470.82,187.53,83.53,109.02,537.79,920.09,837.33,823.52
7011,2023-02-24T00:25:55.055000,7463838508,471.21,187.55,83.9,109.01,537.23,920.59,837.24,824.09
7012,2023-02-24T00:25:55.060000,7463838509,463.98,180,77.38,102,527.98,912.68,827.64,818.7
7013,2023-02-24T00:25:55.065000,7463838510,466.23,182.66,79.44,105,530.44,916.33,831.76,820.56
7014,2023-02-24T00:25:55.070000,7463838511,471.25,187.58,83.58,109.46,536.76,923.6,838.59,824.27
7015,2023-02-24T00:25:55.075000,7463838512,470.89,187.41,83.57,108.97,536.34,921.77,838.16,823.69
7016,2023-02-24T00:25:55.080000,7463838513,464.45,180.09,77,102.45,529.23,910.43,828.13,818.51
7017,2023-02-24T00:25:55.085000,7463838514,467.5,182.89,80.1,105.37,533.03,914.18,831.66,821.92
7018,2023-02-24T00:25:55.090000,7463838515,471.77,186.56,83.68,109.31,537.76,920.47,838.14,825.09
7019,2023-02-24T00:25:55.095000,7463838516,470.4,184.84,82.28,106.99,534.19,918.54,835.99,823.24
7020,2023-02-24T00:25:55.100000,7463838517,465.3,180.09,77.62,102.89,527.29,912.88,828.56,820.29
7021,2023-02-24T00:25:55.105000,7463838518,467.13,183.32,80.26,105.62,531.06,917.45,833.76,822.36
7022,2023-02-24T00:25:55.110000,7463838519,470.81,186.6,83.1,107.79,535.06,921.3,838.82,824.67
7023,2023-02-24T00:25:55.115000,7463838520,469.68,185.41,81.23,107.4,534.23,917.86,835.19,823.28
7024,2023-02-24T00:25:55.120000,7463838521,466.79,183.33,79.4,104.56,531.77,913.5,830.52,821.04
7025,2023-02-24T00:25:55.125000,7463838522,467.09,184.29,81.16,105.86,533.35,915.05,833.02,822.39
7026,2023-02-24T00:25:55.130000,7463838523,469.61,184.9,82.02,106.71,535.15,919.12,836.75,822.86
7027,2023-02-24T00:25:55.135000,7463838524,467.78,184.51,80.9,106.18,532.56,918.55,834.26,822.34
7028,2023-02-24T00:25:55.140000,7463838525,467.67,183.04,80.72,105.95,531.96,917.53,831.8,821.57
7029,2023-02-24T00:25:55.145000,7463838526,468.22,184.21,81.79,106.55,533.36,918.86,833.76,821.66
7030,2023-02-24T00:25:55.150000,7463838527,468.25,184.66,81.16,105.61,533.93,918.54,834.28,821.03
7031,2023-02-24T00:25:55.155000,7463838528,467.16,183.28,80.17,104.91,533.63,915.62,831.89,821.27
7032,2023-02-24T00:25:55.160000,7463838529,468,184.81,81.27,106.72,534.69,916.03,831.88,821.76
7033,2023-02-24T00:25:55.165000,7463838530,467.72,184.39,81.93,106.33,534.32,917.25,833.16,821.71
7034,2023-02-24T00:25:55.170000,7463838531,467.78,183.39,79.95,105.26,532.34,917.58,833.11,820.61
7035,2023-02-24T00:25:55.175000,7463838532,466.31,183.26,79.41,105.13,531.58,916.8,832.07,820.11
7036,2023-02-24T00:25:55.180000,7463838533,469.14,185.84,82.76,107.64,533.95,919.99,834.36,822.96
7037,2023-02-24T00:25:55.185000,7463838534,468.88,184.7,81.93,106.61,533.36,918.38,833.83,821.99
7038,2023-02-24T00:25:55.190000,7463838535,467.39,182.65,79.29,104.41,532.12,916.26,831.21,820.43
7039,2023-02-24T00:25:55.195000,7463838536,467.12,182.69,80.23,104.64,531.63,914.64,831.15,821.08
7040,2023-02-24T00:25:55.200000,7463838537,469.9,185.66,83.01,107.69,535.64,918.55,835.72,824.24
7041,2023-02-24T00:25:55.205000,7463838538,467.97,184.61,80.44,106.12,533.98,917.64,834.32,822.1
7042,2023-02-24T00:25:55.210000,7463838539,466.41,182.71,78.42,104.04,531.35,916.05,832.37,820.7
7043,2023-02-24T00:25:55.215000,7463838540,466.85,184.27,79.47,105.63,530.91,917.71,833.11,821.41
7044,2023-02-24T00:25:55.220000,7463838541,470.12,186.73,83.64,108.97,535.23,920.68,836.48,823.44
7045,2023-02-24T00:25:55.225000,7463838542,468.34,183.9,80.89,106.33,533.68,917.64,833.19,822.16
7046,2023-02-24T00:25:55.230000,7463838543,467.38,181.93,79.52,104.44,531.18,914.22,830.25,820.25
7047,2023-02-24T00:25:55.235000,7463838544,468.14,183.24,80.97,106.12,533.08,916.68,832.92,821.97
7048,2023-02-24T00:25:55.240000,7463838545,469.64,185.74,83.51,108.03,536,920.33,836.28,823.93
7049,2023-02-24T00:25:55.245000,7463838546,468.18,183.73,80.73,105.75,533.17,916.91,833.26,821.47
7050,2023-02-24T00:25:55.250000,7463838547,465.72,182.05,78.71,103.63,530.57,915.66,831.33,820.28
7051,2023-02-24T00:25:55.255000,7463838548,467.85,183.71,80.42,106.58,533,917.68,834.29,821.97
7052,2023-02-24T00:25:55.260000,7463838549,470.53,185.83,83.3,108.62,535.68,919.73,836.01,823.73
7053,2023-02-24T00:25:55.265000,7463838550,468.94,183.62,80.9,105.7,533.45,917.41,833.65,822.4
7054,2023-02-24T00:25:55.270000,7463838551,466.83,181.89,79.12,103.5,531.73,914.5,831.2,821.39
7055,2023-02-24T00:25:55.275000,7463838552,467.64,183.2,80.95,106.13,532.72,917.52,833.81,822.45
7056,2023-02-24T00:25:55.280000,7463838553,469.16,185.03,82.87,107.92,534.74,919.76,836.86,823.52
7057,2023-02-24T00:25:55.285000,7463838554,467.91,183.61,80.45,105.69,532.35,916.91,833.85,822.16
7058,2023-02-24T00:25:55.290000,7463838555,467.95,182.69,79.01,104.35,531.59,915.12,831.85,821.01
7059,2023-02-24T00:25:55.295000,7463838556,469,184.41,81,105.61,533.68,917.85,834.19,822.51
7060,2023-02-24T00:25:55.300000,7463838557,469.64,185.19,82.13,107.34,534.83,918.33,835.05,823
7061,2023-02-24T00:25:55.305000,7463838558,468.34,184.62,81.29,106.32,533.64,917.04,834.07,822.94
7062,2023-02-24T00:25:55.310000,7463838559,467.06,182.59,79.16,103.66,531.42,915.51,831.87,821.14
7063,2023-02-24T00:25:55.315000,7463838560,467.81,184.27,81.1,106.59,532.77,917.25,833.9,821.35
7064,2023-02-24T00:25:55.320000,7463838561,468.07,185.23,82.09,106.82,533.99,918.21,835.03,822.3
7065,2023-02-24T00:25:55.325000,7463838562,468.15,185.22,80.62,106.36,533.31,917.11,834.02,821.71
7066,2023-02-24T00:25:55.330000,7463838563,465.91,183.65,79.75,105.01,531.69,915.83,831.67,820.24
7067,2023-02-24T00:25:55.335000,7463838564,467.94,183.77,81.78,106.4,534.07,916.74,833.79,822.22
7068,2023-02-24T00:25:55.340000,7463838565,468.91,184.12,81.86,106.34,533.84,917.86,834.24,822.54
7069,2023-02-24T00:25:55.345000,7463838566,467.95,184.62,81.71,105.96,533.37,916.97,833.15,822.74
7070,2023-02-24T00:25:55.350000,7463838567,467.76,182.82,80.28,104.29,530.96,916.02,831.75,821.31
7071,2023-02-24T00:25:55.355000,7463838568,467.71,184,81.5,106.63,532.61,917.59,833.53,822.29
7072,2023-02-24T00:25:55.360000,7463838569,467.45,183.83,80.93,106.24,532.33,916.74,833.78,821.77
7073,2023-02-24T00:25:55.365000,7463838570,467.9,184.31,80.41,105.93,533.21,916.36,833.79,821.9
7074,2023-02-24T00:25:55.370000,7463838571,467.75,183.61,80.68,105.08,533.06,915.96,832.71,821.62
7075,2023-02-24T00:25:55.375000,7463838572,469.92,184.23,82.18,106.78,534.53,917.42,834.38,822.26
7076,2023-02-24T00:25:55.380000,7463838573,468.23,182.95,81.49,106.04,532.55,916.17,832.95,821.44
7077,2023-02-24T00:25:55.385000,7463838574,468.6,182.69,81.37,105.47,532.01,917.59,833.07,821.96
7078,2023-02-24T00:25:55.390000,7463838575,468.69,182.95,81.08,105.95,531.52,917.61,833.58,821.96
7079,2023-02-24T00:25:55.395000,7463838576,469.33,183.03,82.22,106.89,532.69,918.77,834.89,823.08
7080,2023-02-24T00:25:55.400000,7463838577,466.83,182.71,80.72,106.18,531.56,915.59,832.68,821.18
7081,2023-02-24T00:25:55.405000,7463838578,468.87,183.36,80.95,105.49,533.3,914.82,833.03,821.69
7082,2023-02-24T00:25:55.410000,7463838579,469.24,184.04,81.64,106.62,535.25,915.78,834.4,822.14
7083,2023-02-24T00:25:55.415000,7463838580,470.2,185.29,82.27,107.14,535.44,917.61,835.29,822.96
7084,2023-02-24T00:25:55.420000,7463838581,467.62,183.01,80.08,105.36,532.23,915.62,831.96,821.31
7085,2023-02-24T00:25:55.425000,7463838582,467.73,182.57,80.69,105.22,531.61,916.83,831.63,821.55
7086,2023-02-24T00:25:55.430000,7463838583,468.96,184.51,81.63,106.79,533.24,919.77,834.58,822.57
7087,2023-02-24T00:25:55.435000,7463838584,469.94,185.22,82.04,107.12,534.25,920.02,834.84,822.53
7088,2023-02-24T00:25:55.440000,7463838585,468.04,182.9,81.15,105.12,532.85,915.79,832.14,821.02
7089,2023-02-24T00:25:55.445000,7463838586,468.03,183.12,80.03,105,533.53,915.19,831.81,820.65
7090,2023-02-24T00:25:55.450000,7463838587,469.57,184.79,81.47,106.32,535.26,917.16,833.48,822
7091,2023-02-24T00:25:55.455000,7463838588,469.5,185.26,82.01,106.24,534.62,917.88,833.73,822.26
7092,2023-02-24T00:25:55.460000,7463838589,467.02,183.73,80.74,105.25,532.22,916.63,832.38,821.44
7093,2023-02-24T00:25:55.465000,7463838590,467.51,182.29,80.3,105.25,531.66,917.64,832.47,820.99
7094,2023-02-24T00:25:55.470000,7463838591,468.91,184.26,81.51,106.17,532.98,918.5,835,822.27
7095,2023-02-24T00:25:55.475000,7463838592,468.65,184.45,81.28,105.79,533.13,918.11,834.09,822.21
7096,2023-02-24T00:25:55.480000,7463838593,469.38,184.03,81.43,106.68,534.04,916.87,834.39,823.17
7097,2023-02-24T00:25:55.485000,7463838594,468.08,183.14,80.91,105.75,533.89,915.19,833.55,822.52
7098,2023-02-24T00:25:55.490000,7463838595,468.88,183.57,81.08,105.07,532.88,916.48,834.13,821.74
7099,2023-02-24T00:25:55.495000,7463838596,468.36,183.1,80.53,105.3,533.27,916.63,833.4,821.91
7100,2023-02-24T00:25:55.500000,7463838597,470.87,185.03,82.76,107.44,535.29,919.84,836.36,823.91
7101,2023-02-24T00:25:55.505000,7463838598,469.28,184.21,81.89,107.11,533.45,918.69,834.81,822.63
7102,2023-02-24T00:25:55.510000,7463838599,467.67,182.67,79.84,104.07,531.18,916.33,832.68,821.49
7103,2023-02-24T00:25:55.515000,7463838600,466.73,182.19,79.06,103.87,531.8,914.59,831.88,821.82
7104,2023-02-24T00:25:55.520000,7463838601,472.01,186.66,83.93,109.52,537.54,921.11,838.46,825.54
7105,2023-02-24T00:25:55.525000,7463838602,470.56,184.15,82.25,107.27,534.62,918.35,835.45,823.82
7106,2023-02-24T00:25:55.530000,7463838603,466.75,180.17,78.8,102.96,531,912.97,831.13,821.03
7107,2023-02-24T00:25:55.535000,7463838604,467.26,180.88,78.88,104.11,530.43,914.86,831.91,822.07
7108,2023-02-24T00:25:55.540000,7463838605,473.14,187.08,84.89,110.13,536.68,923.44,840.31,827.08
7109,2023-02-24T00:25:55.545000,7463838606,471.09,184.34,82.3,107.37,533.78,920.22,836.93,824.14
7110,2023-02-24T00:25:55.550000,7463838607,466.19,180.6,78.24,103,529.55,912.92,830.07,820.85
7111,2023-02-24T00:25:55.555000,7463838608,467.33,180.86,79.55,104.42,531.47,913.33,831.48,821.67
7112,2023-02-24T00:25:55.560000,7463838609,475.08,187.43,85.68,110.08,538.37,921.92,840.24,826.23
7113,2023-02-24T00:25:55.565000,7463838610,471.42,183.96,82.89,107.55,534.5,918.17,836.43,824.61
7114,2023-02-24T00:25:55.570000,7463838611,465.99,179.57,77.68,102.44,529.3,911.06,828.72,820.21
7115,2023-02-24T00:25:55.575000,7463838612,467.52,181.02,78.79,103.73,530.19,913.83,830.96,821.16
7116,2023-02-24T00:25:55.580000,7463838613,473.43,187.35,85.25,110.27,537.15,923.91,840.34,825.9
7117,2023-02-24T00:25:55.585000,7463838614,469.93,183.87,82.21,106.68,533.5,918.8,835.66,822.56
7118,2023-02-24T00:25:55.590000,7463838615,465.35,180.31,78.27,102.41,528.93,911.58,828.1,818.8
7119,2023-02-24T00:25:55.595000,7463838616,467.66,182.02,80.79,105.04,532.08,914.69,831.44,821.98
7120,2023-02-24T00:25:55.600000,7463838617,472.76,187.73,84.03,109.35,537.17,920.87,838.65,823.72
7121,2023-02-24T00:25:55.605000,7463838618,469.5,184.38,81.84,106.08,533.45,917.07,833.68,822.06
7122,2023-02-24T00:25:55.610000,7463838619,465.98,181.45,79.14,104.1,529.65,912.55,828.91,820.02
7123,2023-02-24T00:25:55.615000,7463838620,467.03,183.47,81.08,106.12,532.86,916.63,833.22,820.94
7124,2023-02-24T00:25:55.620000,7463838621,469.66,185.99,82.24,107.52,535.16,920.37,836.73,822.69
7125,2023-02-24T00:25:55.625000,7463838622,469.26,184,81.14,105.62,532.34,916.71,832.76,820.91
7126,2023-02-24T00:25:55.630000,7463838623,466.93,182.72,80.13,105.14,531.09,913.67,829.6,819.88
7127,2023-02-24T00:25:55.635000,7463838624,468.71,183.89,82.4,106.7,533.64,915.65,832.42,821.49
7128,2023-02-24T00:25:55.640000,7463838625,469.31,184.51,81.78,105.76,534.27,917.74,833.99,821.42
7129,2023-02-24T00:25:55.645000,7463838626,468.82,183.81,80.82,105.92,532.18,916.18,832.08,820.52
7130,2023-02-24T00:25:55.650000,7463838627,468.38,182.7,80.94,105.97,531.5,915.55,830.85,820.33
7131,2023-02-24T00:25:55.655000,7463838628,469.76,184.17,82.71,106.65,533.05,918.41,833.43,821.77
7132,2023-02-24T00:25:55.660000,7463838629,468.25,182.87,80.69,105.3,531.96,916.68,833.01,820.13
7133,2023-02-24T00:25:55.665000,7463838630,469.19,183.28,81.07,105.46,532.57,915.41,831.48,820.92
7134,2023-02-24T00:25:55.670000,7463838631,469.59,183.89,82.24,105.54,534.17,915.87,832,821.56
7135,2023-02-24T00:25:55.675000,7463838632,469.92,183.46,82.29,106.99,534.44,917.08,833.45,822.2
7136,2023-02-24T00:25:55.680000,7463838633,467.2,181.4,79.18,103.38,531.42,914.29,831.33,819.8
7137,2023-02-24T00:25:55.685000,7463838634,468.34,182.57,80.66,105.27,532.29,916.06,831.99,821.27
7138,2023-02-24T00:25:55.690000,7463838635,469.77,184.76,82.32,107.72,533.71,918.74,833.95,822.43
7139,2023-02-24T00:25:55.695000,7463838636,469.26,184.12,81.63,106.8,533.7,918.02,833.99,822.07
7140,2023-02-24T00:25:55.700000,7463838637,466.32,181.54,78.5,103.63,530.42,914.04,829.96,819.11
7141,2023-02-24T00:25:55.705000,7463838638,469.11,183.26,80.65,105.59,532.78,915.62,832.16,821.18
7142,2023-02-24T00:25:55.710000,7463838639,470.64,184.94,83.19,108.35,535.63,918.37,833.79,823.21
7143,2023-02-24T00:25:55.715000,7463838640,469.84,183.53,82.04,105.94,533.97,916.87,832.77,821.5
7144,2023-02-24T00:25:55.720000,7463838641,465.64,180.59,78.12,102.87,530.42,913.82,829.21,819.07
7145,2023-02-24T00:25:55.725000,7463838642,468.85,182.89,80.8,105.66,532.66,917.04,832.2,820.74
7146,2023-02-24T00:25:55.730000,7463838643,470.47,184.91,83.14,108.01,534.03,918.98,834.71,822.53
7147,2023-02-24T00:25:55.735000,7463838644,469.21,183.92,81.09,106.56,532.94,917.58,832.96,821.06
7148,2023-02-24T00:25:55.740000,7463838645,467.13,181.62,79.36,102.96,530.43,914.33,829.47,819.86
7149,2023-02-24T00:25:55.745000,7463838646,469.77,183.33,80.79,106.16,533.43,915.74,832.54,821.57
7150,2023-02-24T00:25:55.750000,7463838647,471.09,184.02,83.12,107.22,535.7,917.54,834.53,823.01
7151,2023-02-24T00:25:55.755000,7463838648,468.94,182.85,81.34,105.45,532.65,915.77,832.45,820.13
7152,2023-02-24T00:25:55.760000,7463838649,467.27,181.22,79.56,103.44,530.76,914.38,829.93,819.33
7153,2023-02-24T00:25:55.765000,7463838650,468.46,183.48,81.65,106.3,532.07,916.92,832.86,820.36
7154,2023-02-24T00:25:55.770000,7463838651,470.05,185.49,82.51,106.97,533.79,918.89,834.48,822.15
7155,2023-02-24T00:25:55.775000,7463838652,468.08,183.08,81.26,104.86,531.84,916.39,831.38,820.96
7156,2023-02-24T00:25:55.780000,7463838653,467.51,182.11,79.88,104.37,530.72,914.24,829.78,820.13
7157,2023-02-24T00:25:55.785000,7463838654,468.8,183.01,81.76,105.81,533.7,916.74,832.84,821.7
7158,2023-02-24T00:25:55.790000,7463838655,469.64,184.7,82.54,107.52,534.89,917.52,834.08,822.44
7159,2023-02-24T00:25:55.795000,7463838656,468.26,183.85,80.58,105.56,532.62,915.83,831.32,820.46
7160,2023-02-24T00:25:55.800000,7463838657,467.67,182.88,80.29,104.54,532.07,915.42,831.01,820.15
7161,2023-02-24T00:25:55.805000,7463838658,469,183.14,81.02,106.44,533.06,917.15,832.81,820.62
7162,2023-02-24T00:25:55.810000,7463838659,469.6,184.82,82.17,107.45,533.74,917.88,834.19,822.06
7163,2023-02-24T00:25:55.815000,7463838660,469.07,183.36,80.83,104.96,531.54,915.67,831.74,820.88
7164,2023-02-24T00:25:55.820000,7463838661,468.71,183.16,80.79,105.5,532.19,914.38,831.86,821.58
7165,2023-02-24T00:25:55.825000,7463838662,469.06,183.11,81.02,105.68,532.05,915.08,832.89,821.53
7166,2023-02-24T00:25:55.830000,7463838663,470.38,184.41,82.04,106.86,533.58,917.29,835.24,822.64
7167,2023-02-24T00:25:55.835000,7463838664,467.97,182.57,80.17,105.82,531.43,915.13,832.96,821.2
7168,2023-02-24T00:25:55.840000,7463838665,468.69,182.66,80.85,106.61,532.85,916.26,833.01,821.67
7169,2023-02-24T00:25:55.845000,7463838666,468.88,182.64,80.99,105.96,532.1,915.19,832.99,822.57
7170,2023-02-24T00:25:55.850000,7463838667,469.73,184.14,82.01,106.99,533.36,917.37,834.21,822.71
7171,2023-02-24T00:25:55.855000,7463838668,469.65,182.66,80.48,105.32,531.53,915.54,832.51,821.6
7172,2023-02-24T00:25:55.860000,7463838669,470.18,182.83,80.82,105.7,533.31,916.37,833.99,822.57
7173,2023-02-24T00:25:55.865000,7463838670,469.38,182.18,80.96,105.71,532.93,915.89,833.34,822.45
7174,2023-02-24T00:25:55.870000,7463838671,469.98,182.48,81.74,106.09,532.7,916.54,833.8,822.86
7175,2023-02-24T00:25:55.875000,7463838672,468.51,181.84,80.35,105.04,532.01,914.81,833.09,821.71
